tag_name,tag_type,is_array,array_size,array_start_index,array_end_index,dimensions
PLY2_CU:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
Ply2_Cutter:I,AB:POWERFLEX70EC_49A2F517:I:0,0,,,,-
Ply2_Cutter:O,AB:POWERFLEX70EC_942C105B:O:0,0,,,,-
Ply2_Cutter_Count,COUNTER,0,,,,-
Ply2_Cutter_DriveLogicRslt_Start,BOOL,0,,,,-
Ply2_Cutter_DriveLogicRslt_Stop,BOOL,0,,,,-
Ply2_Cutter_Encoder_ActCount,DINT,0,,,,-
Ply2_Cutter_FP,PFLEX_70EC_AOI,0,,,,-
Ply2_Cutter_Life,DINT,0,,,,-
Ply2_cutter_Pos_HLim,REAL,0,,,,-
Ply2_cutter_Pos_LLim,REAL,0,,,,-
Ply2_cutter_Pos_Prev,REAL,0,,,,-
Ply2_Cut_Complete,BOOL,0,,,,-
PLY2_CU_ANGLE,AOI_FESTOCONTROL,0,,,,-
PLY2_CU_ANGLE_JOG_LEFT,BOOL,0,,,,-
PLY2_CU_ANGLE_JOG_RIGHT,BOOL,0,,,,-
PLY2_CU_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY2_CU_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY2_CU_FHPP_CTRL_DISABLE,BOOL,0,,,,-
PLY2_CU_FHPP_CTRL_ENABLE,BOOL,0,,,,-
PLY2_CU_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY2_CU_FML_READ,FML_READ,0,,,,-
PLY2_CU_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY2_CU_FML_REF,DT_FML_REF,0,,,,-
PLY2_CU_FML_WRITE,FML_WRITE,0,,,,-
PLY2_CU_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY2_CU_HOMEVALID,BOOL,0,,,,-
PLY2_CU_JOG_MAX,BOOL,0,,,,-
PLY2_CU_JOG_MIN,BOOL,0,,,,-
PLY2_CU_MOVE_TO_DEG,BOOL,0,,,,-
PLY2_CU_TO_DEG,BOOL,0,,,,-
PLY2_CU_TO_ZERO_DEG,BOOL,0,,,,-
Ply2_Dinner,REAL,0,,,,-
Ply2_Douter,REAL,0,,,,-
Ply2_ESTOP_ACTIVE,BOOL,0,,,,-
Ply2_Fill_Factor,REAL,0,,,,-
PLY2_GU:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY2_GU:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
PLY2_GUIDE,AOI_FESTOCONTROL,0,,,,-
Ply2_guide_jog_Allow,BOOL,0,,,,-
PLY2_GUIDE_JOG_MAX_PB,BOOL,0,,,,-
PLY2_GUIDE_JOG_MIN_PB,BOOL,0,,,,-
PLY2_GU_CALIB,AOI_FESTOCALIBRATION,0,,,,-
PLY2_GU_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY2_GU_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY2_GU_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY2_GU_FML_READ,FML_READ,0,,,,-
PLY2_GU_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY2_GU_FML_REF,DT_FML_REF,0,,,,-
PLY2_GU_FML_WRITE,FML_WRITE,0,,,,-
PLY2_GU_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY2_GU_JOG_MAX,BOOL,0,,,,-
PLY2_GU_JOG_MIN,BOOL,0,,,,-
PLY2_GU_MOVE_TO_POS,BOOL,0,,,,-
PLY2_GU_TO_HOMEVALID,BOOL,0,,,,-
PLY2_GU_TO_ZERO_POS,BOOL,0,,,,-
Ply2_Heater_Timer_Mode,BOOL,0,,,,-
PLY2_HEIGHT,AOI_FESTOCONTROL,0,,,,-
PLY2_HEIGHT_CALIB,AOI_FESTOCALIBRATION,0,,,,-
Ply2_Height_Pos_HLim,REAL,0,,,,-
Ply2_Height_Pos_LLim,REAL,0,,,,-
Ply2_Height_Pos_Prev,REAL,0,,,,-
PLy2_Hmi_Cam_Input,CAM,1,150,0,149,150
PLY2_KNIFE_WARNING,BOOL,0,,,,-
Ply2_LetOff:I,AB:POWERFLEX70EC_49A2F517:I:0,0,,,,-
Ply2_LetOff:O,AB:POWERFLEX70EC_942C105B:O:0,0,,,,-
Ply2_Letoff_Empty,BOOL,0,,,,-
Ply2_LetOff_FP,PFLEX_70EC_AOI,0,,,,-
Ply2_Letoff_HMI_Pop,BOOL,0,,,,-
Ply2_Letoff_Near_To_Empty,BOOL,0,,,,-
Ply2_Letoff_SafetyCurtain_Active,BOOL,0,,,,-
Ply2_manual_Only,BOOL,0,,,,-
Ply2_Phase_Selected,BOOL,0,,,,-
PLY2_PREPARATION_CMPLT,BOOL,0,,,,-
Ply2_Safety_Reset_IPB,BOOL,0,,,,-
PLY2_SPLICE_CHECK,BOOL,0,,,,-
PLY2_SPLICE_CHECK_CT,REAL,0,,,,-
Ply2_Thickness_Liner,REAL,0,,,,-
Ply2_Thickness_Mat,REAL,0,,,,-
PLY2_TRAY:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY2_TRAY:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
PLY2_TRAY_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY2_TRAY_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY2_TRAY_FHPP_CTRL_ACTUAL_POSITION,REAL,0,,,,-
PLY2_TRAY_FHPP_CTRL_CLEAR_FAULT,BOOL,0,,,,-
PLY2_TRAY_FHPP_CTRL_DISABLE,BOOL,0,,,,-
PLY2_TRAY_FHPP_CTRL_ENABLE,BOOL,0,,,,-
PLY2_TRAY_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY2_TRAY_FML_READ,FML_READ,0,,,,-
PLY2_TRAY_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY2_TRAY_FML_REF,DT_FML_REF,0,,,,-
PLY2_TRAY_FML_WRITE,FML_WRITE,0,,,,-
PLY2_TRAY_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY2_TRAY_HEIGHT_ACTUAL_POS,REAL,0,,,,-
PLY2_TRAY_HEIGHT_CMD_DEG,REAL,0,,,,-
PLY2_TRAY_MAX_TQ,REAL,0,,,,-
PLY2_TRAY_MIN_TQ,REAL,0,,,,-
PLY2_TRAY_TQ_FB,REAL,0,,,,-
PLY2_TRAY_TQ_RESET,BOOL,0,,,,-
PLY2_TR_HOMEVALID,BOOL,0,,,,-
PLY2_TR_JOG_DOWN,BOOL,0,,,,-
PLY2_TR_JOG_UP,BOOL,0,,,,-
PLY2_TR_MOTOR_ACTUAL_POS,REAL,0,,,,-
PLY2_TR_MOVE_TO_POS,BOOL,0,,,,-
PLY2_TR_TO_POS,BOOL,0,,,,-
PLY2_TR_TO_ZERO_POS,BOOL,0,,,,-
Ply3_Act_Mat_Length,REAL,0,,,,-
PLY3_ACT_WIDTH,REAL,0,,,,-
PLY3_ANGLE_CALIB,AOI_FESTOCALIBRATION,0,,,,-
PLY3_CU:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY3_CU:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
Ply3_Cutter:I,AB:POWERFLEX70EC_49A2F517:I:0,0,,,,-
Ply3_Cutter:O,AB:POWERFLEX70EC_942C105B:O:0,0,,,,-
Ply3_Cutter_DriveLogicRslt_Start,BOOL,0,,,,-
Ply3_Cutter_DriveLogicRslt_Stop,BOOL,0,,,,-
Ply3_Cutter_Encoder_ActCount,DINT,0,,,,-
Ply3_Cutter_FP,PFLEX_70EC_AOI,0,,,,-
Ply3_Cut_Complete,BOOL,0,,,,-
PLY3_CU_ANGLE,AOI_FESTOCONTROL,0,,,,-
PLY3_CU_ANGLE_JOG_LEFT,BOOL,0,,,,-
PLY3_CU_ANGLE_JOG_RIGHT,BOOL,0,,,,-
PLY3_CU_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY3_CU_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY3_CU_FHPP_CTRL_MOVE_TO_DEG,BOOL,0,,,,-
PLY3_CU_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY3_CU_FML_READ,FML_READ,0,,,,-
PLY3_CU_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY3_CU_FML_REF,DT_FML_REF,0,,,,-
PLY3_CU_FML_WRITE,FML_WRITE,0,,,,-
PLY3_CU_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY3_CU_JOG_MAX,BOOL,0,,,,-
PLY3_CU_JOG_MIN,BOOL,0,,,,-
PLY3_CU_TO_DEG,BOOL,0,,,,-
PLY3_CU_TO_HOMEVALID,BOOL,0,,,,-
PLY3_CU_TO_ZERO_DEG,BOOL,0,,,,-
Ply3_Dinner,REAL,0,,,,-
Ply3_Douter,REAL,0,,,,-
Ply3_ESTOP_ACTIVE,BOOL,0,,,,-
Ply3_Fill_Factor,REAL,0,,,,-
PLY3_GU:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY3_GU:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
PLY3_GUIDE,AOI_FESTOCONTROL,0,,,,-
Ply3_guide_jog_Allow,BOOL,0,,,,-
PLY3_GUIDE_JOG_MAX_PB,BOOL,0,,,,-
PLY3_GUIDE_JOG_MIN_PB,BOOL,0,,,,-
PLY3_GU_CALIB,AOI_FESTOCALIBRATION,0,,,,-
PLY3_GU_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY3_GU_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY3_GU_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY3_GU_FML_READ,FML_READ,0,,,,-
PLY3_GU_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY3_GU_FML_REF,DT_FML_REF,0,,,,-
PLY3_GU_FML_WRITE,FML_WRITE,0,,,,-
PLY3_GU_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY3_GU_JOG_MAX,BOOL,0,,,,-
PLY3_GU_JOG_MIN,BOOL,0,,,,-
PLY3_GU_MOVE_TO_POS,BOOL,0,,,,-
PLY3_GU_TO_HOMEVALID,BOOL,0,,,,-
PLY3_GU_TO_ZERO_POS,BOOL,0,,,,-
Ply3_Heater_Timer_Mode,BOOL,0,,,,-
PLY3_HEIGHT,AOI_FESTOCONTROL,0,,,,-
PLY3_HEIGHT_CALIB,AOI_FESTOCALIBRATION,0,,,,-
Ply3_Height_Pos_HLim,REAL,0,,,,-
Ply3_Height_Pos_LLim,REAL,0,,,,-
Ply3_Height_Pos_Prev,REAL,0,,,,-
PLy3_Hmi_Cam_Input,CAM,1,150,0,149,150
PLy3_LetOff:I,AB:POWERFLEX70EC_49A2F517:I:0,0,,,,-
PLy3_LetOff:O,AB:POWERFLEX70EC_942C105B:O:0,0,,,,-
Ply3_Letoff_Empty,BOOL,0,,,,-
Ply3_LetOff_FP,PFLEX_70EC_AOI,0,,,,-
Ply3_Letoff_HMI_Pop,BOOL,0,,,,-
Ply3_Letoff_Near_To_Empty,BOOL,0,,,,-
Ply3_Letoff_SafetyCurtain_Active,BOOL,0,,,,-
Ply3_manual_Only,BOOL,0,,,,-
PLY3_SAFETY_CURTAIN_A,BOOL,0,,,,-
PLY3_SAFETY_CURTAIN_B,BOOL,0,,,,-
Ply3_Safety_Reset_IPB,BOOL,0,,,,-
Ply3_Thickness_Liner,REAL,0,,,,-
Ply3_Thickness_Mat,REAL,0,,,,-
PLY3_TRAY:I,_001A:EMCA_EC_67_X_XXX_EP_E8411017:I:0,0,,,,-
PLY3_TRAY:O,_001A:EMCA_EC_67_X_XXX_EP_C9DA8E8E:O:0,0,,,,-
PLY3_TRAY_DT_FML_STATUS,DT_FML_STATUS,0,,,,-
PLY3_TRAY_FHPP_CTRL,FHPP_CTRL,0,,,,-
PLY3_TRAY_FHPP_CTRL_CLEAR_FAULT,BOOL,0,,,,-
PLY3_TRAY_FHPP_CTRL_DISABLE,BOOL,0,,,,-
PLY3_TRAY_FHPP_CTRL_ENABLE,BOOL,0,,,,-
PLY3_TRAY_FHPP_PLUS,FHPP_PLUS,0,,,,-
PLY3_TRAY_FML_READ,FML_READ,0,,,,-
PLY3_TRAY_FML_READ_STATUS,DT_FML_STATUS,0,,,,-
PLY3_TRAY_FML_REF,DT_FML_REF,0,,,,-
PLY3_TRAY_FML_WRITE,FML_WRITE,0,,,,-
PLY3_TRAY_FML_WRITE_STATUS,DT_FML_STATUS,0,,,,-
PLY3_TRAY_HEIGHT_ACTUAL_POS,REAL,0,,,,-
PLY3_TRAY_HEIGHT_CMD_DEG,REAL,0,,,,-
PLY3_TR_HOMEVALID,BOOL,0,,,,-
PLY3_TR_JOG_DOWN,BOOL,0,,,,-
PLY3_TR_JOG_UP,BOOL,0,,,,-
PLY3_TR_MOTOR_ACTUAL_POS,REAL,0,,,,-
PLY3_TR_MOVE_TO_POS,BOOL,0,,,,-
PLY3_TR_TO_POS,BOOL,0,,,,-
PLY3_TR_TO_ZERO_POS,BOOL,0,,,,-
Ply_01:S,AB:MOTION_DIAGNOSTICS:S:1,0,,,,-
Ply_02:S,AB:MOTION_DIAGNOSTICS:S:1,0,,,,-
Ply_03:S,AB:MOTION_DIAGNOSTICS:S:1,0,,,,-
Ply_03_Tray_Front_Roller_Down,BOOL,0,,,,-
Ply_03_Tray_Front_Roller_Down_Pos,DINT,0,,,,-
Ply_03_Tray_Front_Roller_Up,BOOL,0,,,,-
Ply_123_TS_ESTOP,EMERGENCY_STOP,0,,,,-
Ply_123_TS_ESTOP_ACTIVE,BOOL,0,,,,-
Ply_123_TS_ESTOP_ChannelA,BOOL,0,,,,-
Ply_123_TS_ESTOP_ChannelB,BOOL,0,,,,-
PLY_1_2_3_Cutter_LC_ChannelA,BOOL,0,,,,-
PLY_1_2_3_Cutter_LC_ChannelB,BOOL,0,,,,-
PLY_1_CONVEYOR_BELT_LIFE,DINT,0,,,,-
Ply_1_Left_Heater_Temp_HighLimit,REAL,0,,,,-
Ply_1_Left_Heater_Temp_LowLimit,REAL,0,,,,-
Ply_1_Right_Heater_Temp_HighLimit,REAL,0,,,,-
Ply_1_Right_Heater_Temp_LowLimit,REAL,0,,,,-
PLY_1_TRAY_BELT_LIFE,DINT,0,,,,-
Ply_1_Tray_Height_Gap,REAL,0,,,,-
PLY_2_CONVEYOR_BELT_LIFE,DINT,0,,,,-
Ply_2_Left_Heater_Temp_HighLimit,REAL,0,,,,-
Ply_2_Left_Heater_Temp_LowLimit,REAL,0,,,,-
Ply_2_Right_Heater_Temp_HighLimit,REAL,0,,,,-
Ply_2_Right_Heater_Temp_LowLimit,REAL,0,,,,-
PLY_2_TRAY_BELT_LIFE,DINT,0,,,,-
Ply_2_Tray_Height_Gap,REAL,0,,,,-
Ply_3_Left_Heater_Temp_HighLimit,REAL,0,,,,-
Ply_3_Left_Heater_Temp_LowLimit,REAL,0,,,,-
Ply_3_Right_Heater_Temp_HighLimit,REAL,0,,,,-
Ply_3_Right_Heater_Temp_LowLimit,REAL,0,,,,-
PLY_GEAR_WITH_IL,BOOL,0,,,,-
PLY_SPOT_ON_IL_PLY_COMBINE,REAL,0,,,,-
PLY_SPOT_ON_IL_PLY_COMBINE_HIGH_LIMIT,REAL,0,,,,-
PLY_SPOT_ON_IL_PLY_COMBINE_LOW_LIMIT,REAL,0,,,,-
Pos_IL_HLim,REAL,0,,,,-
Pos_IL_LLim,REAL,0,,,,-
Pos_IL_Reached,BOOL,0,,,,-
Pos_P1_HLim,REAL,0,,,,-
Pos_P1_LLim,REAL,0,,,,-
Pos_P1_Reached,BOOL,0,,,,-
Pos_P2_HLim,REAL,0,,,,-
Pos_P2_LLim,REAL,0,,,,-
Pos_P2_Reached,BOOL,0,,,,-
Pos_P3_HLim,REAL,0,,,,-
Pos_P3_LLim,REAL,0,,,,-
Pos_P3_Reached,BOOL,0,,,,-
Pos_SB_HLim,REAL,0,,,,-
Pos_SB_LLim,REAL,0,,,,-
Pos_SB_Reached,BOOL,0,,,,-
Pos_SW_HLim,REAL,0,,,,-
Pos_SW_LLim,REAL,0,,,,-
Pos_SW_Reached,BOOL,0,,,,-
Present_data,STRING,0,,,,-
Previous_IL_Cutter_Life,DINT,0,,,,-
PREVIOUS_PHASE,DINT,0,,,,-
Previous_Ply1_Cutter_Life,DINT,0,,,,-
Previous_Ply1_ONS,BOOL,0,,,,-
Previous_Ply2_Cutter_Life,DINT,0,,,,-
Previous_Ply2_ONS,BOOL,0,,,,-
Previous_SW_Cutter_Life,DINT,0,,,,-
Previous_SW_ONS,BOOL,0,,,,-
PRE_FS_IDLE_CT,REAL,0,,,,-
Product_Start_Time,DATETIME_TYPE,0,,,,-
Product_time,DINT,0,,,,-
Prod_Dummy_Data,PROD_DATA,0,,,,-
Prod_Real_Data,PROD_DATA_V1,0,,,,-
PVC_Calib_Fnc,DWORD,1,1,0,0,1
PVC_Lsr_Pos_IL,BOOL,0,,,,-
PVC_Lsr_Pos_material1,BOOL,0,,,,-
PVC_Lsr_Pos_P1,BOOL,0,,,,-
PVC_Lsr_Pos_P2,BOOL,0,,,,-
PVC_Lsr_Pos_P3,BOOL,0,,,,-
PVC_Lsr_Pos_SB,BOOL,0,,,,-
PVC_Lsr_Pos_SW,BOOL,0,,,,-
PVC_Man_Fnc,DWORD,1,8,0,7,8
PVC_Order_Number,STRING5,0,,,,-
PVC_O_Data,DWORD,1,8,0,7,8
PVC_Phase_Cntrl_Pos_String,STRING,1,22,0,21,22
PVC_Phase_Cntrl_Stop_String,STRING,1,22,0,21,22
PVC_Phase_Cntrl_String,STRING,1,22,0,21,22
PVc_Recipe_Downloaded,BOOL,0,,,,-
PVC_Recipe_Phasedata,DWORD,1,1,0,0,1
PVC_Recipe_Restore,BOOL,0,,,,-
PVC_Rec_Data,REAL,1,350,0,349,350
PVC_Work_Data,REAL,1,250,0,249,250
PVF_Alarm,DINT,1,20,0,19,20
PVF_Production,DINT,1,32,0,31,32
PVF_Stop_Brwsing,BOOL,0,,,,-
PV_Broad_Ref_Set,REAL,0,,,,-
PV_ContStit_RefWrt_Accept,BOOL,0,,,,-
PV_ContStit_Ref_Set,REAL,0,,,,-
PV_Cutter_Knife_RefWrt_Accept,BOOL,0,,,,-
PV_Cutter_Knife_Ref_Set,REAL,0,,,,-
PV_DiskStit_RefWrt_Accept,BOOL,0,,,,-
PV_DiskStit_Ref_Set,REAL,0,,,,-
PV_IL_guide_RefWrt_Accept,BOOL,0,,,,-
PV_IL_guide_Ref_Set,REAL,0,,,,-
PV_IL_Height_RefWrt_Accept,BOOL,0,,,,-
PV_IL_Height_Ref_Set,REAL,0,,,,-
PV_Laser_RefWrt_Accept,BOOL,0,,,,-
PV_Laser_Ref_Set,REAL,0,,,,-
PV_Ply1_Angle_RefWrt_Accept,BOOL,0,,,,-
PV_Ply1_Angle_Ref_Set,REAL,0,,,,-
PV_Ply1_guide_RefWrt_Accept,BOOL,0,,,,-
PV_Ply1_guide_Ref_Set,REAL,0,,,,-
PV_Ply1_Height_RefWrt_Accept,BOOL,0,,,,-
PV_Ply1_Height_Ref_Set,REAL,0,,,,-
PV_Ply2_Angle_RefWrt_Accept,BOOL,0,,,,-
PV_Ply2_Angle_Ref_Set,REAL,0,,,,-
PV_Ply2_guide_RefWrt_Accept,BOOL,0,,,,-
PV_Ply2_guide_Ref_Set,REAL,0,,,,-
PV_Ply2_Height_RefWrt_Accept,BOOL,0,,,,-
PV_Ply2_Height_Ref_Set,REAL,0,,,,-
PV_Ply3_Angle_RefWrt_Accept,BOOL,0,,,,-
PV_Ply3_Angle_Ref_Set,REAL,0,,,,-
PV_Ply3_guide_RefWrt_Accept,BOOL,0,,,,-
PV_Ply3_guide_Ref_Set,REAL,0,,,,-
PV_Ply3_Height_RefWrt_Accept,BOOL,0,,,,-
PV_Ply3_Height_Ref_Set,REAL,0,,,,-
PV_Radial_RefWrt_Accept,BOOL,0,,,,-
PV_Radial_Ref_Set,REAL,0,,,,-
PV_RRDBroad_RefWrt_Accept,BOOL,0,,,,-
PV_RRDL_RefWrt_Accept,BOOL,0,,,,-
PV_RRDL_Ref_Set,REAL,0,,,,-
PV_RRDR_RefWrt_Accept,BOOL,0,,,,-
PV_RRDR_Ref_Set,REAL,0,,,,-
PV_SW_PP_RefWrt_Accept,BOOL,0,,,,-
PV_SW_PP_Ref_Set,REAL,0,,,,-
PV_Turnup_HS_RefWrt_Accept,BOOL,0,,,,-
PV_Turnup_HS_Ref_Set,REAL,0,,,,-
PV_Turnup_TS_RefWrt_Accept,BOOL,0,,,,-
PV_Turnup_TS_Ref_Set,REAL,0,,,,-
QCT_SW_Rt_Conv_Fwd,BOOL,0,,,,-
QOP_PVC_TR_XCCDR_ACT,BOOL,0,,,,-
QOP_PVC_TR_XCONT_ST_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XDISK_ST_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XILKNIFE_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XIL_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XPLY1_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XPLY2_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XPLY3_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XRRD_B_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XRRD_L_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XRRD_RAD_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XRRD_R_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XSW_CV_LH_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XSW_CV_RH_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XSW_PP_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_Xtprl_TS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XTURNUP_HS_ACT,BOOL,0,,,,-
QOP_PVC_TR_XTURNUP_TS_ACT,BOOL,0,,,,-
R1_P1Knife_OCT,BOOL,0,,,,-
R1_P2Knife_OCT,BOOL,0,,,,-
R2_SW_Knife_Fwd_OSV,BOOL,0,,,,-
R2_SW_Tray_Fwd_OSV,BOOL,0,,,,-
R3_Drum_Collapse_OSV,BOOL,0,,,,-
R3_TS_Fwd_OSV,BOOL,0,,,,-
R4_Barcode_bypass_pb,BOOL,0,,,,-
R4_Barcode_Inline_pb,BOOL,0,,,,-
R4_HS_Bladder_Behind_IPX,BOOL,0,,,,-
R4_IL_PLY_COMBINE,BOOL,0,,,,-
r4_IL_PLY_ONS,BOOL,0,,,,-
R50_P1_TS_Auto_ISS,BOOL,0,,,,-
Rapid_EI,UDT_RAPID_EI,0,,,,-
RAPID_EM,UDT_RAPID_EM,0,,,,-
Ra_Bypass,BOOL,0,,,,-
RA_FESTO,DINT,1,1,0,0,1
RA_test,DINT,0,,,,-
RA_Test_Safe,DINT,0,,,,-
Read_Turnup_HS_TorqueLimitPOS,REAL,0,,,,-
Read_Turnup_TS_TorqueLimitPOS,REAL,0,,,,-
reason,DINT,0,,,,-
Recipe,UDT_RECIPECONTROL,0,,,,-
RECIPE_AFTER_CHANGE,REAL,1,350,0,349,350
RECIPE_CHANGE_HISTORY_1,DINT,0,,,,-
RECIPE_CHANGE_HISTORY_2,DINT,0,,,,-
RECIPE_CHANGE_HISTORY_3,DINT,0,,,,-
RECIPE_CHANGE_HISTORY_4,DINT,0,,,,-
RECIPE_CHANGE_HISTORY_5,DINT,0,,,,-
Recipe_Download,BOOL,0,,,,-
Recipe_DwnLd_Tmr,TIMER,0,,,,-
Recipe_Edited,BOOL,0,,,,-
Recipe_Insert,STRING,0,,,,-
Recipe_Store,RECIPE,1,101,0,100,101
Recipe_Trial,STRING,0,,,,-
Recipe_Trial_Final,STRING,0,,,,-
Recipe_UpLd_Tmr,TIMER,0,,,,-
REINFORCE_MAT_CT_MACHINE,REAL,0,,,,-
REINFORCE_MAT_CT_MAN,REAL,0,,,,-
REPLACE_TOLERANCE,DINT,0,,,,-
REQUIRED_LENGTH,DINT,0,,,,-
REQUIRED_LENGTH_1,REAL,0,,,,-
ResetPB,BOOL,0,,,,-
Reset_Sequence,BOOL,0,,,,-
Reset_SW_Manual_Function,BOOL,0,,,,-
Reset_Total_Carcass,BOOL,0,,,,-
RE_AUX_MACHINE_RESET_ESTOP_PRESSED,BOOL,0,,,,-
RE_FCO_MAIN_FLASH_BIT,BOOL,0,,,,-
RH_Zone1_Pressure,REAL,0,,,,-
RH_Zone2_Pressure,REAL,0,,,,-
RH_Zone3_Pressure,DINT,0,,,,-
RH_Zone4_Pressure,REAL,0,,,,-
RH_Zone5_Pressure,REAL,0,,,,-
RH_Zone6_Pressure,REAL,0,,,,-
Right_Bladder_Fwd_Safety_Intrupted,BOOL,0,,,,-
Right_Bladder_Hi_Pr,TIMER,0,,,,-
RIGHT_BLADDER_PROXY_FAULT,BOOL,0,,,,-
Right_Bladder_Set_Pressure,REAL,0,,,,-
RIOs_Module_Ok,BOOL,0,,,,-
RIO_01:10:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:10:I,SINT,0,,,,-
RIO_01:11:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:11:I,SINT,0,,,,-
RIO_01:12:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:12:I,SINT,0,,,,-
RIO_01:13:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:13:I,SINT,0,,,,-
RIO_01:14:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:14:I,SINT,0,,,,-
RIO_01:15:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:15:I,SINT,0,,,,-
RIO_01:16:C,AB:1734_DI8:C:0,0,,,,-
RIO_01:16:I,SINT,0,,,,-
RIO_01:17:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_01:17:I,SINT,0,,,,-
RIO_01:17:O,SINT,0,,,,-
RIO_01:18:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_01:18:I,SINT,0,,,,-
RIO_01:18:O,SINT,0,,,,-
RIO_01:19:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_01:19:I,SINT,0,,,,-
RIO_01:19:O,SINT,0,,,,-
RIO_01:1:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_01:1:O,AB:1734_IB8S:O:0,0,,,,-
RIO_01:20:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_01:20:I,SINT,0,,,,-
RIO_01:20:O,SINT,0,,,,-
RIO_01:21:C,AB:1734_DO8_NODIAG:C:0,0,,,,-
RIO_01:21:I,SINT,0,,,,-
RIO_01:21:O,SINT,0,,,,-
RIO_01:22:C,AB:1734_OE2:C:0,0,,,,-
RIO_01:22:I,AB:1734_OE2:I:0,0,,,,-
RIO_01:22:O,AB:1734_OE2:O:0,0,,,,-
RIO_01:2:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_01:2:O,AB:1734_IB8S:O:0,0,,,,-
RIO_01:3:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_01:3:O,AB:1734_IB8S:O:0,0,,,,-
RIO_01:4:I,AB:1734_IB8S_SAFETY2:I:0,0,,,,-
RIO_01:4:O,AB:1734_IB8S:O:0,0,,,,-
RIO_01:5:I,AB:1734_OB8S_SAFETY1:I:0,0,,,,-
RIO_01:5:O,AB:1734_OB8S:O:0,0,,,,-
